date	url	image	title	lang
1989-08-23	https://en.wikipedia.org/wiki/Baltic_Way		Акция «Балтийский путь»	ru	https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BB%D1%82%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D0%BF%D1%83%D1%82%D1%8C
1989-11-09	https://en.wikipedia.org/wiki/Berlin_Wall		Падение Берлинской стены	ru	https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D1%81%D1%82%D0%B5%D0%BD%D0%B0
1989-12-16	https://en.wikipedia.org/wiki/Romanian_Revolution	https://upload.wikimedia.org/wikipedia/commons/6/6b/Revolutia_Bucuresti_1989_000.JPG	Начало Румынской революции	ru	https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%BC%D1%8B%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D1%80%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F_(1989)
1988-02-12	https://en.wikipedia.org/wiki/First_Nagorno-Karabakh_War		Начало карабахского конфликта	ru	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B0%D0%B1%D0%B0%D1%85%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D0%BE%D0%BD%D1%84%D0%BB%D0%B8%D0%BA%D1%82
1988-12-07	https://en.wikipedia.org/wiki/1988_Spitak_earthquake	https://upload.wikimedia.org/wikipedia/commons/4/43/Surb_Amenaprkitch.jpeg	Землетрясение в Армении (Спитак)	ru	https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%82%D0%B0%D0%BA%D1%81%D0%BA%D0%BE%D0%B5_%D0%B7%D0%B5%D0%BC%D0%BB%D0%B5%D1%82%D1%80%D1%8F%D1%81%D0%B5%D0%BD%D0%B8%D0%B5
1987-12-08	https://en.wikipedia.org/wiki/Intermediate-Range_Nuclear_Forces_Treaty		Подписание Договора о ликвидации ракет средней и меньшей дальности (ДРСМД)	ru	https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80_%D0%BE_%D0%BB%D0%B8%D0%BA%D0%B2%D0%B8%D0%B4%D0%B0%D1%86%D0%B8%D0%B8_%D1%80%D0%B0%D0%BA%D0%B5%D1%82_%D1%81%D1%80%D0%B5%D0%B4%D0%BD%D0%B5%D0%B9_%D0%B8_%D0%BC%D0%B5%D0%BD%D1%8C%D1%88%D0%B5%D0%B9_%D0%B4%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D0%B8
1987-10-19	https://en.wikipedia.org/wiki/Black_Monday_(1987)		«Чёрный понедельник» — мировой биржевой крах	ru	https://ru.wikipedia.org/wiki/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%BF%D0%BE%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA_(1987)
1986-01-28	https://en.wikipedia.org/wiki/Space_Shuttle_Challenger_disaster		Катастрофа шаттла «Челленджер»	ru	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B0%D1%81%D1%82%D1%80%D0%BE%D1%84%D0%B0_%D1%88%D0%B0%D1%82%D1%82%D0%BB%D0%B0_%C2%AB%D0%A7%D0%B5%D0%BB%D0%BB%D0%B5%D0%BD%D0%B4%D0%B6%D0%B5%D1%80%C2%BB
1986-04-26	https://en.wikipedia.org/wiki/Chernobyl_disaster		Авария на Чернобыльской АЭС	ru	https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D0%B1%D1%8B%D0%BB%D1%8C%D1%81%D0%BA%D0%B0%D1%8F_%D0%B0%D0%B2%D0%B0%D1%80%D0%B8%D1%8F
1986-10-11	https://en.wikipedia.org/wiki/Reykjav%C3%ADk_Summit		Рейкьявикский саммит Горбачёва и Рейгана	ru	https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B9%D0%BA%D1%8C%D1%8F%D0%B2%D0%B8%D0%BA%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%B0%D0%BC%D0%BC%D0%B8%D1%82
1985-03-11	https://en.wikipedia.org/wiki/Mikhail_Gorbachev		Михаил Горбачёв избран Генеральным секретарём ЦК КПСС	ru	https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%B1%D0%B0%D1%87%D1%91%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87
1985-11-19	https://en.wikipedia.org/wiki/Geneva_Summit_(1985)		Женевский саммит Рейгана и Горбачёва	ru	https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D0%BD%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%B0%D0%BC%D0%BC%D0%B8%D1%82_(1985)
1984-01-01	https://en.wikipedia.org/wiki/Brunei		Независимость Брунея	ru	https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%83%D0%BD%D0%B5%D0%B9
1984-10-31	https://en.wikipedia.org/wiki/Indira_Gandhi		Убийство Индиры Ганди	ru	https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BD%D0%B4%D0%B8,_%D0%98%D0%BD%D0%B4%D0%B8%D1%80%D0%B0
1984-12-03	https://en.wikipedia.org/wiki/Bhopal_disaster		Катастрофа в Бхопале	ru	https://ru.wikipedia.org/wiki/%D0%91%D1%85%D0%BE%D0%BF%D0%B0%D0%BB%D1%8C%D1%81%D0%BA%D0%B0%D1%8F_%D0%BA%D0%B0%D1%82%D0%B0%D1%81%D1%82%D1%80%D0%BE%D1%84%D0%B0
1983-03-23	https://en.wikipedia.org/wiki/Strategic_Defense_Initiative		Объявление Стратегической оборонной инициативы (СОИ)	ru	https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D1%82%D0%B5%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BE%D1%80%D0%BE%D0%BD%D0%BD%D0%B0%D1%8F_%D0%B8%D0%BD%D0%B8%D1%86%D0%B8%D0%B0%D1%82%D0%B8%D0%B2%D0%B0
1983-09-01	https://en.wikipedia.org/wiki/Korean_Air_Lines_Flight_007		Сбитие рейса Korean Air Lines 007	ru	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B0%D1%81%D1%82%D1%80%D0%BE%D1%84%D0%B0_Boeing_747_%D0%BD%D0%B0%D0%B4_%D0%A1%D0%B0%D1%85%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC
1983-10-25	https://en.wikipedia.org/wiki/United_States_invasion_of_Grenada		Вторжение США в Гренаду	ru	https://ru.wikipedia.org/wiki/%D0%92%D1%82%D0%BE%D1%80%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_%D0%A1%D0%A8%D0%90_%D0%BD%D0%B0_%D0%93%D1%80%D0%B5%D0%BD%D0%B0%D0%B4%D1%83
1982-04-02	https://en.wikipedia.org/wiki/Falklands_War		Фолклендская война	ru	https://ru.wikipedia.org/wiki/%D0%A4%D0%BE%D0%BB%D0%BA%D0%BB%D0%B5%D0%BD%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0
1982-11-10	https://en.wikipedia.org/wiki/Leonid_Brezhnev		Умер Леонид Брежнев	ru	https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B5%D0%B6%D0%BD%D0%B5%D0%B2,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%98%D0%BB%D1%8C%D0%B8%D1%87
1982-11-30	https://en.wikipedia.org/wiki/Thriller_(album)	https://upload.wikimedia.org/wikipedia/ru/5/59/Thriller_cover.jpg	Выход альбома «Thriller» Майкла Джексона	ru	https://ru.wikipedia.org/wiki/Thriller
1983-03-08	https://en.wikipedia.org/wiki/Evil_Empire_speech		Речь Рональда Рейгана «Империя зла»	ru	https://ru.wikipedia.org/wiki/%D0%98%D0%BC%D0%BF%D0%B5%D1%80%D0%B8%D1%8F_%D0%B7%D0%BB%D0%B0
1982-10-01	https://en.wikipedia.org/wiki/Compact_disc	https://upload.wikimedia.org/wikipedia/commons/d/d5/CD_autolev_crop.jpg	Начало коммерческого распространения компакт-диска (CD)	ru	https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BF%D0%B0%D0%BA%D1%82-%D0%B4%D0%B8%D1%81%D0%BA
1986-01-19	https://en.wikipedia.org/wiki/Brain_(computer_virus)		Обнаружен вирус Brain — первый массовый компьютерный вирус для IBM PC	ru	https://ru.wikipedia.org/wiki/Brain
1984-07-28	https://en.wikipedia.org/wiki/1984_Summer_Olympics	https://upload.wikimedia.org/wikipedia/ru/c/cc/Los_Angeles_1984_Summer_Olympics_Logo.svg	Открытие Олимпийских игр в Лос-Анджелесе	ru	https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%82%D0%BD%D0%B8%D0%B5_%D0%9E%D0%BB%D0%B8%D0%BC%D0%BF%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5_%D0%B8%D0%B3%D1%80%D1%8B_1984
1988-09-17	https://en.wikipedia.org/wiki/1988_Summer_Olympics	https://upload.wikimedia.org/wikipedia/ru/a/a0/Seoul_1988_Olympics_logo.svg	Открытие Олимпийских игр в Сеуле	ru	https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%82%D0%BD%D0%B8%D0%B5_%D0%9E%D0%BB%D0%B8%D0%BC%D0%BF%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5_%D0%B8%D0%B3%D1%80%D1%8B_1988
1989-12-25	https://en.wikipedia.org/wiki/Execution_of_Nicolae_and_Elena_Ceau%C8%99escu	https://upload.wikimedia.org/wikipedia/ru/4/41/%D0%A7%D0%B0%D1%83%D1%88%D0%B5%D1%81%D0%BA%D1%83_%D0%BD%D0%B0_%D1%81%D1%83%D0%B4%D0%B5.jpeg	Расстрел Николае и Елены Чаушеску	ru	https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D1%81%D1%82%D1%80%D0%B5%D0%BB_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5_%D0%B8_%D0%95%D0%BB%D0%B5%D0%BD%D1%8B_%D0%A7%D0%B0%D1%83%D1%88%D0%B5%D1%81%D0%BA%D1%83
1980-12-08	https://en.wikipedia.org/wiki/Murder_of_John_Lennon	https://upload.wikimedia.org/wikipedia/ru/7/78/Lennon_and_Chapman.jpg	Убит Джон Леннон	ru	https://ru.wikipedia.org/wiki/%D0%A3%D0%B1%D0%B8%D0%B9%D1%81%D1%82%D0%B2%D0%BE_%D0%94%D0%B6%D0%BE%D0%BD%D0%B0_%D0%9B%D0%B5%D0%BD%D0%BD%D0%BE%D0%BD%D0%B0








